"1 - UInt32","2 - String","3 - UInt32","4 - String","5 - UInt32","6 - UInt32","7 - UInt32","8 - Byte","9 - Int16","10 - Int16","11 - Int16","12 - Int16","13 - Int16","14 - Int16","15 - Int16","16 - Int16","17 - Int16","18 - Int16","19 - Int16","20 - Int16","21 - Int16","22 - Byte","23 - Byte","24 - Byte","25 - Byte","26 - Byte","27 - Byte","28 - Byte","29 - Byte","30 - Byte","31 - Int16","32 - Int16","33 - Int16","34 - Int16","35 - Int16","36 - Int16","37 - Int16","38 - Int16","39 - Int16","40 - Int16","41 - Int16","42 - Int16","43 - Int16","44 - UInt32","45 - UInt32","46 - Int16","47 - Int16","48 - Int16","49 - Int16","50 - Int16","51 - Int16","52 - Int16","53 - Int16"
"114","Blood","0","독저항4","0","0","0","1","0","0","0","0","3000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","6","0","0","6","0","0","0","0"
"115","Blood","0","독저항5","0","0","0","1","0","0","0","0","4000","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","8","0","0","8","0","0","0","0"
"116","Blood","0","독저항6","0","0","0","1","0","0","0","0","5000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","10","0","0","10","0","0","0","0"
"117","Blood","0","독저항7","0","0","0","1","0","0","0","0","6000","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","12","0","0","12","0","0","0","0"
"118","Blood","0","독저항8","0","0","0","1","0","0","0","0","7000","4","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","14","0","0","14","0","0","0","0"
"119","Blood","0","독저항9","0","0","0","1","0","0","0","0","8000","4","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","16","0","0","16","0","0","0","0"
"120","Unique","0","??","0","0","0","4","0","0","0","0","8000","4","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","16","0","0","16","0","0","0","0"
"121","Holy","0","저주저항1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"122","Holy","0","저주저항2","0","0","0","1","0","0","0","0","1000","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","2","0","0","0","0"
"123","Holy","0","저주저항3","0","0","0","1","0","0","0","0","2000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","4","0","0","0","0"
"124","Holy","0","저주저항4","0","0","0","1","0","0","0","0","3000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","6","0","0","6","0","0","0","0"
"125","Holy","0","저주저항5","0","0","0","1","0","0","0","0","4000","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","8","0","0","8","0","0","0","0"
"126","Holy","0","저주저항6","0","0","0","1","0","0","0","0","5000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","10","0","0","10","0","0","0","0"
"127","Holy","0","저주저항7","0","0","0","1","0","0","0","0","6000","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","12","0","0","12","0","0","0","0"
"128","Holy","0","저주저항8","0","0","0","1","0","0","0","0","7000","4","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","14","0","0","14","0","0","0","0"
"129","Holy","0","저주저항9","0","0","0","1","0","0","0","0","8000","4","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","16","0","0","16","0","0","0","0"
"130","Unique","0","??","0","0","0","4","0","0","0","0","8000","4","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","16","0","0","16","0","0","0","0"
"131","Blast","0","레벨제한감소1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-16","0","0","0","0","0","0","0"
"132","Blast","0","레벨제한감소2","0","0","0","1","0","0","0","0","1000","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-14","0","0","2","0","0","0","0"
"133","Blast","0","레벨제한감소3","0","0","0","1","0","0","0","0","2000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-12","0","0","4","0","0","0","0"
"134","Blast","0","레벨제한감소4","0","0","0","1","0","0","0","0","3000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10","0","0","6","0","0","0","0"
"135","Blast","0","레벨제한감소5","0","0","0","1","0","0","0","0","4000","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8","0","0","8","0","0","0","0"
"136","Blast","0","레벨제한감소6","0","0","0","1","0","0","0","0","5000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6","0","0","10","0","0","0","0"
"137","Blast","0","레벨제한감소7","0","0","0","1","0","0","0","0","6000","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4","0","0","12","0","0","0","0"
"138","Blast","0","레벨제한감소8","0","0","0","1","0","0","0","0","7000","4","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","14","0","0","0","0"
"139","Blast","0","레벨제한감소9","0","0","0","1","0","0","0","0","8000","4","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0"
"140","Unique","0","??","0","0","0","4","0","0","0","0","8000","4","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0"
"141","Tempered","0","검, 타격, 도끼 방어 1","0","0","0","2","0","0","0","0","0","2","0","0","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Tempered","0","검, 타격, 도끼 방어 2","0","0","0","2","0","0","0","0","1000","3","2","0","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"143","Tempered","0","검, 타격, 도끼 방어 3","0","0","0","2","0","0","0","0","2000","4","7","0","24","24","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0"
"144","Tempered","0","검, 타격, 도끼 방어 4","0","0","0","2","0","0","0","0","3000","4","12","0","32","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0"
"145","Tempered","0","검, 타격, 도끼 방어 5","0","0","0","2","0","0","0","0","4000","4","17","0","40","40","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0"
"146","Tempered","0","검, 타격, 도끼 방어 6","0","0","0","2","0","0","0","0","5000","4","22","0","48","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0"
"147","Tempered","0","검, 타격, 도끼 방어 7","0","0","0","2","0","0","0","0","6000","4","27","0","56","56","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","0","0","0"
"148","Tempered","0","검, 타격, 도끼 방어 8","0","0","0","2","0","0","0","0","7000","4","32","0","64","64","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","0","0","0"
"149","Tempered","0","검, 타격, 도끼 방어 9","0","0","0","2","0","0","0","0","8000","4","37","0","72","72","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"150","Unique","0","??","0","0","0","4","0","0","0","0","8000","4","42","0","72","72","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"151","Janet","0","단검 방어1","0","0","0","2","0","0","0","0","0","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Janet","0","단검 방어2","0","0","0","2","0","0","0","0","1000","3","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"153","Janet","0","단검 방어3","0","0","0","2","0","0","0","0","2000","4","7","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0"
"154","Janet","0","단검 방어4","0","0","0","2","0","0","0","0","3000","4","12","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0"
"155","Janet","0","단검 방어5","0","0","0","2","0","0","0","0","4000","4","17","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0"
"156","Janet","0","단검 방어6","0","0","0","2","0","0","0","0","5000","4","22","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0"
"157","Janet","0","단검 방어7","0","0","0","2","0","0","0","0","6000","4","27","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","0","0","0"
"158","Janet","0","단검 방어8","0","0","0","2","0","0","0","0","7000","4","32","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","0","0","0"
"159","Janet","0","단검 방어9","0","0","0","2","0","0","0","0","8000","4","37","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"160","Unique","0","??","0","0","0","4","0","0","0","0","8000","4","42","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"161","Shining","0","창 방어1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Shining","0","창 방어2","0","0","0","2","0","0","0","0","1000","3","2","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"163","Shining","0","창 방어3","0","0","0","2","0","0","0","0","2000","4","7","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0"
"164","Shining","0","창 방어4","0","0","0","2","0","0","0","0","3000","4","12","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0"
"165","Shining","0","창 방어5","0","0","0","2","0","0","0","0","4000","4","17","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0"
"166","Shining","0","창 방어6","0","0","0","2","0","0","0","0","5000","4","22","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0"
"167","Shining","0","창 방어7","0","0","0","2","0","0","0","0","6000","4","27","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","0","0","0"
"168","Shining","0","창 방어8","0","0","0","2","0","0","0","0","7000","4","32","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","0","0","0"
"169","Shining","0","창 방어9","0","0","0","2","0","0","0","0","8000","4","37","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"170","Unique","0","??","0","0","0","4","0","0","0","0","8000","4","42","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"171","Scarlet","0","화살 방어1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Scarlet","0","화살 방어2","0","0","0","2","0","0","0","0","1000","3","2","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"173","Scarlet","0","화살 방어3","0","0","0","2","0","0","0","0","2000","4","7","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0"
"174","Scarlet","0","화살 방어4","0","0","0","2","0","0","0","0","3000","4","12","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0"
"175","Scarlet","0","화살 방어5","0","0","0","2","0","0","0","0","4000","4","17","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0"
"176","Scarlet","0","화살 방어6","0","0","0","2","0","0","0","0","5000","4","22","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0"
"177","Scarlet","0","화살 방어7","0","0","0","2","0","0","0","0","6000","4","27","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","0","0","0"
"178","Scarlet","0","화살 방어8","0","0","0","2","0","0","0","0","7000","4","32","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","0","0","0"
"179","Scarlet","0","화살 방어9","0","0","0","2","0","0","0","0","8000","4","37","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"180","Unique","0","??","0","0","0","4","0","0","0","0","8000","4","42","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"181","","0","몹드롭기타1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","","0","몹드롭기타2","0","0","0","2","0","0","0","0","1000","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"183","","0","몹드롭기타3","0","0","0","2","0","0","0","0","2000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0"
"184","","0","몹드롭기타4","0","0","0","2","0","0","0","0","3000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0"
"185","","0","몹드롭기타5","0","0","0","2","0","0","0","0","4000","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0"
"186","","0","몹드롭기타6","0","0","0","2","0","0","0","0","5000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0"
"187","","0","몹드롭기타7","0","0","0","2","0","0","0","0","6000","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","0","0","0"
"188","","0","몹드롭기타8","0","0","0","2","0","0","0","0","7000","4","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","0","0","0"
"189","","0","몹드롭기타9","0","0","0","2","0","0","0","0","8000","4","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"190","Unique","0","??","0","0","0","4","0","0","0","0","8000","4","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"255","Scorpion Shield","0","레사쓰방패","0","17155000","17155000","4","0","0","0","0","8000","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","30","15","15","15","30","15","0","0","20","0","0","-20","0","0","0","0"
"256","Chitin Shield","0","샤울라 방패","0","17157000","17157000","4","0","0","0","0","8000","1","90","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","-20","0","0","0","0"
"261","Chitin Shield(+1)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","90","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","Chitin Shield(+2)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","93","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"263","Chitin Shield(+3)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","96","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","Chitin Shield(+4)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","99","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","0","15","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","Chitin Shield(+5)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","102","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","20","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","Chitin Shield(+6)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","105","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","25","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"267","Chitin Shield(+7)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","110","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","0","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","Chitin Shield(+8)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","118","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210","0","35","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","Chitin Shield(+9)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","130","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240","0","40","40","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","Chitin Shield(+10)","0","업글 키틴 쉴드","0","17157000","17157000","4","0","0","0","0","8000","1","148","0","50","50","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270","0","45","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","Scorpion Shield(+1)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","30","15","15","15","30","15","0","0","0","0","0","0","0","0","0","0"
"272","Scorpion Shield(+2)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","0","0","120","120","35","20","20","20","35","20","0","0","0","0","0","0","0","0","0","0"
"273","Scorpion Shield(+3)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","5","0","0","140","140","40","25","25","25","40","25","0","0","0","0","0","0","0","0","0","0"
"274","Scorpion Shield(+4)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","7","0","0","160","160","45","30","30","30","45","30","0","0","0","0","0","0","0","0","0","0"
"275","Scorpion Shield(+5)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","9","0","0","180","180","50","35","35","35","50","35","0","0","0","0","0","0","0","0","0","0"
"276","Scorpion Shield(+6)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","11","0","0","200","200","55","40","40","40","55","40","0","0","0","0","0","0","0","0","0","0"
"277","Scorpion Shield(+7)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","13","0","0","220","220","60","45","45","45","60","45","0","0","0","0","0","0","0","0","0","0"
"278","Scorpion Shield(+8)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","15","0","0","240","240","65","50","50","50","65","50","0","0","0","0","0","0","0","0","0","0"
"279","Scorpion Shield(+9)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","17","0","0","260","260","70","55","55","55","70","55","0","0","0","0","0","0","0","0","0","0"
"280","Scorpion Shield(+10)","0","업글 스콜","0","17155000","17155000","4","0","0","0","0","8000","1","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","18","19","0","0","280","280","75","60","60","60","75","60","0","0","0","0","0","0","0","0","0","0"
"501","Strength","0","체력 1","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"502","Strength","0","체력 2","0","0","0","5","0","0","0","0","1000","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"503","Strength","0","체력 3","0","0","0","5","0","0","0","0","2000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0"
"504","Strength","0","체력 4","0","0","0","5","0","0","0","0","3000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0"
"505","Strength","0","체력 5","0","0","0","5","0","0","0","0","4000","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0"
"506","Strength","0","체력 6","0","0","0","5","0","0","0","0","5000","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0"
"507","Strength","0","체력 7","0","0","0","5","0","0","0","0","6000","4","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","0","0","0"
"508","Strength","0","체력 8","0","0","0","5","0","0","0","0","7000","4","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","14","0","0","0","0"
"509","Strength","0","체력 9","0","0","0","5","0","0","0","0","8000","4","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0"
"510","Strength","0","체력 10","0","0","0","5","0","0","0","0","9000","4","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","18","0","0","0","0"
"511","Strength","0","민첩 1","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"512","Strength","0","민첩 2","0","0","0","5","0","0","0","0","1000","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"513","Strength","0","민첩 3","0","0","0","5","0","0","0","0","2000","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0"
"514","Strength","0","민첩 4","0","0","0","5","0","0","0","0","3000","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0"
"515","Strength","0","민첩 5","0","0","0","5","0","0","0","0","4000","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0"
