"1 - UInt32","2 - String","3 - UInt32","4 - String","5 - UInt32","6 - UInt32","7 - UInt32","8 - Byte","9 - Int16","10 - Int16","11 - Int16","12 - Int16","13 - Int16","14 - Int16","15 - Int16","16 - Int16","17 - Int16","18 - Int16","19 - Int16","20 - Int16","21 - Int16","22 - Byte","23 - Byte","24 - Byte","25 - Byte","26 - Byte","27 - Byte","28 - Byte","29 - Byte","30 - Byte","31 - Int16","32 - Int16","33 - Int16","34 - Int16","35 - Int16","36 - Int16","37 - Int16","38 - Int16","39 - Int16","40 - Int16","41 - Int16","42 - Int16","43 - Int16","44 - UInt32","45 - UInt32","46 - Int16","47 - Int16","48 - Int16","49 - Int16","50 - Int16","51 - Int16","52 - Int16","53 - Int16"
"114","Cobalt","0","냉기저항4","0","0","0","1","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","6","0","0","0","0","0","0","12"
"115","Cobalt","0","냉기저항5","0","0","0","1","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","8","0","0","0","0","0","0","16"
"116","Cobalt","0","냉기저항6","0","0","0","1","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","10","0","0","0","0","0","0","20"
"117","Cobalt","0","냉기저항7","0","0","0","1","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","12","0","0","0","0","0","0","24"
"118","Cobalt","0","냉기저항8","0","0","0","1","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","14","0","0","0","0","0","0","28"
"119","Cobalt","0","냉기저항9","0","0","0","1","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"120","Unique","0","??","0","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"121","Discharge","0","전격저항1","0","0","0","1","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Discharge","0","전격저항2","0","0","0","1","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","4"
"123","Discharge","0","전격저항3","0","0","0","1","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","0","0","8"
"124","Discharge","0","전격저항4","0","0","0","1","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","6","0","0","0","0","0","0","12"
"125","Discharge","0","전격저항5","0","0","0","1","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","8","0","0","0","0","0","0","16"
"126","Discharge","0","전격저항6","0","0","0","1","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","10","0","0","0","0","0","0","20"
"127","Discharge","0","전격저항7","0","0","0","1","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","12","0","0","0","0","0","0","24"
"128","Discharge","0","전격저항8","0","0","0","1","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","14","0","0","0","0","0","0","28"
"129","Discharge","0","전격저항9","0","0","0","1","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","16","0","0","0","0","0","0","32"
"130","Unique","0","??","0","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","16","0","0","0","0","0","0","32"
"131","Viper","0","독저항1","0","0","0","1","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"132","Viper","0","독저항2","0","0","0","1","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","4"
"133","Viper","0","독저항3","0","0","0","1","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","8"
"134","Viper","0","독저항4","0","0","0","1","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","6","0","0","0","0","0","0","12"
"135","Viper","0","독저항5","0","0","0","1","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","8","0","0","0","0","0","0","16"
"136","Viper","0","독저항6","0","0","0","1","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","10","0","0","0","0","0","0","20"
"137","Viper","0","독저항7","0","0","0","1","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","12","0","0","0","0","0","0","24"
"138","Viper","0","독저항8","0","0","0","1","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","14","0","0","0","0","0","0","28"
"139","Viper","0","독저항9","0","0","0","1","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","16","0","0","0","0","0","0","32"
"140","Unique","0","??","0","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","16","0","0","0","0","0","0","32"
"141","Holy","0","저주저항1","0","0","0","1","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"142","Holy","0","저주저항2","0","0","0","1","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","4"
"143","Holy","0","저주저항3","0","0","0","1","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","8"
"144","Holy","0","저주저항4","0","0","0","1","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","6","0","0","0","0","0","0","12"
"145","Holy","0","저주저항5","0","0","0","1","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","8","0","0","0","0","0","0","16"
"146","Holy","0","저주저항6","0","0","0","1","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","10","0","0","0","0","0","0","20"
"147","Holy","0","저주저항7","0","0","0","1","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","12","0","0","0","0","0","0","24"
"148","Holy","0","저주저항8","0","0","0","1","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","14","0","0","0","0","0","0","28"
"149","Holy","0","저주저항9","0","0","0","1","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","16","0","0","0","0","0","0","32"
"150","Unique","0","??","0","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","16","0","0","0","0","0","0","32"
"151","Blast","0","레벨제한감소1","0","0","0","1","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-16","0","0","0","0","0","0","0"
"152","Blast","0","레벨제한감소2","0","0","0","1","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-14","0","0","0","0","0","0","4"
"153","Blast","0","레벨제한감소3","0","0","0","1","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-12","0","0","0","0","0","0","8"
"154","Blast","0","레벨제한감소4","0","0","0","1","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10","0","0","0","0","0","0","12"
"155","Blast","0","레벨제한감소5","0","0","0","1","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8","0","0","0","0","0","0","16"
"156","Blast","0","레벨제한감소6","0","0","0","1","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6","0","0","0","0","0","0","20"
"157","Blast","0","레벨제한감소7","0","0","0","1","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4","0","0","0","0","0","0","24"
"158","Blast","0","레벨제한감소8","0","0","0","1","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","28"
"159","Blast","0","레벨제한감소9","0","0","0","1","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32"
"160","Unique","0","??","0","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32"
"161","Burning","0","불속성1","0","0","0","2","0","100","0","0","0","2","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Burning","0","불속성2","0","0","0","2","2","100","0","0","1000","3","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4"
"163","Burning","0","불속성3","0","0","0","2","6","100","0","0","2000","4","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8"
"164","Burning","0","불속성4","0","0","0","2","10","100","0","0","3000","4","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","12"
"165","Burning","0","불속성5","0","0","0","2","14","100","0","0","4000","4","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","16"
"166","Burning","0","불속성6","0","0","0","2","18","100","0","0","5000","4","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","20"
"167","Burning","0","불속성7","0","0","0","2","22","100","0","0","6000","4","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","24"
"168","Burning","0","불속성8","12001","0","0","2","26","100","0","0","7000","4","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","28"
"169","Burning","0","불속성9","12001","0","0","2","30","100","0","0","8000","4","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"170","Unique","0","??","12001","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"171","Frozen","0","냉기속성1","0","0","0","2","0","100","0","0","0","2","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Frozen","0","냉기속성2","0","0","0","2","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4"
"173","Frozen","0","냉기속성3","0","0","0","2","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8"
"174","Frozen","0","냉기속성4","0","0","0","2","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","12"
"175","Frozen","0","냉기속성5","0","0","0","2","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","16"
"176","Frozen","0","냉기속성6","0","0","0","2","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","20"
"177","Frozen","0","냉기속성7","0","0","0","2","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","24"
"178","Frozen","0","냉기속성8","12011","0","0","2","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","28"
"179","Frozen","0","냉기속성9","12011","0","0","2","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"180","Unique","0","??","12011","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"181","Lightning","0","전격속성1","0","0","0","2","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Lightning","0","전격속성2","0","0","0","2","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4"
"183","Lightning","0","전격속성3","0","0","0","2","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8"
"184","Lightning","0","전격속성4","0","0","0","2","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","12"
"185","Lightning","0","전격속성5","0","0","0","2","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","16"
"186","Lightning","0","전격속성6","0","0","0","2","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","20"
"187","Lightning","0","전격속성7","0","0","0","2","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","24"
"188","Lightning","0","전격속성8","12021","0","0","2","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","28"
"189","Lightning","0","전격속성9","12021","0","0","2","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"190","Unique","0","??","12021","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"191","Viper","0","독속성1","0","0","0","2","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Viper","0","독속성2","0","0","0","2","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4"
"193","Viper","0","독속성3","0","0","0","2","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8"
"194","Viper","0","독속성4","0","0","0","2","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","12"
"195","Viper","0","독속성5","0","0","0","2","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","16"
"196","Viper","0","독속성6","0","0","0","2","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","20"
"197","Viper","0","독속성7","0","0","0","2","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","24"
"198","Viper","0","독속성8","12031","0","0","2","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","28"
"199","Viper","0","독속성9","12031","0","0","2","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"200","Unique","0","??","12031","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"201","Vampire","0","HP흡수1","0","0","0","2","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Vampire","0","HP흡수2","0","0","0","2","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4"
"203","Vampire","0","HP흡수3","0","0","0","2","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8"
"204","Vampire","0","HP흡수4","0","0","0","2","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","12"
"205","Vampire","0","HP흡수5","0","0","0","2","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","16"
"206","Vampire","0","HP흡수6","0","0","0","2","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","20"
"207","Vampire","0","HP흡수7","0","0","0","2","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","24"
"208","Vampire","0","HP흡수8","0","0","0","2","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","28"
"209","Vampire","0","HP흡수9","0","0","0","2","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"210","Unique","0","??","0","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"211","Panic","0","마나타격1","0","0","0","2","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Panic","0","마나타격2","0","0","0","2","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4"
"213","Panic","0","마나타격3","0","0","0","2","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8"
"214","Panic","0","마나타격4","0","0","0","2","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","12"
"215","Panic","0","마나타격5","0","0","0","2","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","16"
"216","Panic","0","마나타격6","0","0","0","2","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","20"
"217","Panic","0","마나타격7","0","0","0","2","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","24"
"218","Panic","0","마나타격8","0","0","0","2","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","28"
"219","Panic","0","마나타격9","0","0","0","2","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"220","Unique","0","??","0","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"221","","0","몹드롭기타1","0","0","0","0","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","","0","몹드롭기타2","0","0","0","0","2","100","0","0","1000","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4"
"223","","0","몹드롭기타3","0","0","0","0","6","100","0","0","2000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8"
"224","","0","몹드롭기타4","0","0","0","0","10","100","0","0","3000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","12"
"225","","0","몹드롭기타5","0","0","0","0","14","100","0","0","4000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","16"
"226","","0","몹드롭기타6","0","0","0","0","18","100","0","0","5000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","20"
"227","","0","몹드롭기타7","0","0","0","0","22","100","0","0","6000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","24"
"228","","0","몹드롭기타8","0","0","0","0","26","100","0","0","7000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","28"
"229","","0","몹드롭기타9","0","0","0","0","30","100","0","0","8000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"230","Unique","0","??","0","0","0","4","30","100","0","0","9000","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","32"
"231","","0","몹드롭기타1","0","0","0","0","0","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
